,id,score,avg_conf,text,wid,agegroup,gender,hand,thirdgrade_usa,thirdgrade_usa_region,s1_dae,s1_time,s2_dae,s2_time,s3_dae,s3_time
159,w0006_s03_pWOZ_r03,0.9545454545454546,97.54226189229026,woz,6,18-24,male,right,True,midwest,0.0,earlyevening,42.0,lateevening,82.0,earlyevening
160,w0009_s01_pLND_r01,0.9318181818181819,95.69586370131549,london,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
161,w0009_s01_pLND_r02,0.9090909090909091,96.04011612846737,london,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
162,w0009_s01_pLND_r03,0.9318181818181819,93.49584295583325,london,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
163,w0009_s01_pPHR_r01,1.0,98.47188459123883,phrase,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
164,w0009_s01_pPHR_r02,1.0,97.97854723249164,phrase,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
165,w0009_s01_pPHR_r03,1.0,98.84011132376534,phrase,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
166,w0009_s01_pWOZ_r01,0.9696969696969697,97.6768904728676,woz,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
167,w0009_s01_pWOZ_r02,0.9696969696969697,97.51953318581653,woz,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
168,w0009_s01_pWOZ_r03,0.9848484848484849,96.93915751442981,woz,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
169,w0009_s02_pLND_r01,0.8977272727272727,95.33317154929752,london,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
170,w0009_s02_pLND_r02,0.8636363636363636,94.47271877886301,london,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
171,w0009_s02_pLND_r03,0.9090909090909091,92.79845006606158,london,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
172,w0009_s02_pPHR_r01,0.9285714285714286,94.93356170654297,phrase,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
173,w0009_s02_pPHR_r02,1.0,99.22397123064313,phrase,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
174,w0009_s02_pPHR_r03,1.0,93.42197138468424,phrase,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
175,w0009_s02_pWOZ_r01,0.9696969696969697,98.67976516040403,woz,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
176,w0009_s02_pWOZ_r02,0.9696969696969697,97.2474642511624,woz,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
177,w0009_s02_pWOZ_r03,0.9696969696969697,98.51685196606081,woz,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
178,w0009_s03_pLND_r01,0.9431818181818182,95.17449875765068,london,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
179,w0009_s03_pLND_r02,0.8977272727272727,95.85474561803481,london,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
180,w0009_s03_pLND_r03,0.8636363636363636,93.57315371409956,london,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
181,w0009_s03_pPHR_r01,1.0,98.0708759852818,phrase,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
182,w0009_s03_pPHR_r02,1.0,97.23221043178013,phrase,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
183,w0009_s03_pPHR_r03,1.0,99.12555476597377,phrase,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
184,w0009_s03_pWOZ_r01,0.9696969696969697,98.28654844369461,woz,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
185,w0009_s03_pWOZ_r02,0.9545454545454546,97.88023645737591,woz,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
186,w0009_s03_pWOZ_r03,0.9848484848484849,97.31069137800985,woz,9,18-24,female,right,True,midwest,0.0,earlyafternoon,40.0,earlyafternoon,87.0,lateevening
187,w0010_s01_pLND_r01,0.8636363636363636,94.63932915193489,london,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
188,w0010_s01_pLND_r02,0.7386363636363636,92.04804792404175,london,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
189,w0010_s01_pLND_r03,0.8295454545454546,92.66379524679745,london,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
190,w0010_s01_pPHR_r01,1.0,96.31372015816825,phrase,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
191,w0010_s01_pPHR_r02,0.7857142857142857,98.32093341533954,phrase,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
192,w0010_s01_pPHR_r03,0.9285714285714286,93.26783152988979,phrase,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
193,w0010_s01_pWOZ_r01,0.8636363636363636,94.18845390906701,woz,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
194,w0010_s01_pWOZ_r02,0.8484848484848485,93.63834147666817,woz,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
195,w0010_s01_pWOZ_r03,0.8636363636363636,95.28558783097701,woz,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
196,w0010_s02_pLND_r01,0.7613636363636364,91.9370464675728,london,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
197,w0010_s02_pLND_r02,0.8181818181818181,92.75517196655274,london,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
198,w0010_s02_pLND_r03,0.8068181818181819,90.58343056270054,london,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
199,w0010_s02_pPHR_r01,0.9285714285714286,95.86783218383789,phrase,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
200,w0010_s02_pPHR_r02,1.0,98.78140422276088,phrase,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
201,w0010_s02_pPHR_r03,0.9285714285714286,94.08501161847796,phrase,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
202,w0010_s02_pWOZ_r01,0.9090909090909091,95.25602231706891,woz,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
203,w0010_s02_pWOZ_r02,0.8787878787878788,93.28954534819631,woz,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
204,w0010_s02_pWOZ_r03,0.7878787878787878,92.24257272832534,woz,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
205,w0010_s03_pLND_r01,0.7727272727272727,92.21895011453067,london,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
206,w0010_s03_pLND_r02,0.8409090909090909,93.12037275003833,london,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
207,w0010_s03_pLND_r03,0.7840909090909091,89.53593780333738,london,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
208,w0010_s03_pPHR_r01,1.0,97.79143251691546,phrase,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
209,w0010_s03_pPHR_r02,1.0,96.27560043334961,phrase,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
210,w0010_s03_pPHR_r03,1.0,94.96629387991769,phrase,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
211,w0010_s03_pWOZ_r01,0.8181818181818181,95.82357664669262,woz,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
212,w0010_s03_pWOZ_r02,0.8333333333333334,94.35535237238958,woz,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
213,w0010_s03_pWOZ_r03,0.8636363636363636,95.03150862541752,woz,10,18-24,female,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
214,w0011_s01_pLND_r01,0.875,93.80226494017101,london,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
215,w0011_s01_pLND_r02,0.875,93.6451069059826,london,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
216,w0011_s01_pLND_r03,0.8977272727272727,94.0374475815717,london,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
217,w0011_s01_pPHR_r01,1.0,94.62650898524693,phrase,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
218,w0011_s01_pPHR_r02,1.0,94.43924931117466,phrase,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
219,w0011_s01_pPHR_r03,1.0,98.48290634155273,phrase,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
220,w0011_s01_pWOZ_r01,0.9545454545454546,97.21632194519043,woz,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
221,w0011_s01_pWOZ_r02,0.9090909090909091,96.3569668856534,woz,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
222,w0011_s01_pWOZ_r03,0.9393939393939394,97.52176935532513,woz,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
223,w0011_s02_pLND_r01,0.8068181818181819,92.00536752882458,london,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
224,w0011_s02_pLND_r02,0.8636363636363636,93.45005421357996,london,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
225,w0011_s02_pLND_r03,0.7954545454545454,95.21010553269159,london,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
226,w0011_s02_pPHR_r01,1.0,93.79154368809291,phrase,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
227,w0011_s02_pPHR_r02,1.0,97.19346400669643,phrase,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
228,w0011_s02_pPHR_r03,1.0,97.64867455618722,phrase,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
229,w0011_s02_pWOZ_r01,0.8181818181818181,95.18541188026542,woz,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
230,w0011_s02_pWOZ_r02,0.8787878787878788,93.63349014965456,woz,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
231,w0011_s02_pWOZ_r03,0.9393939393939394,97.45736455205662,woz,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
232,w0011_s03_pLND_r01,0.8522727272727273,94.28933497837612,london,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
233,w0011_s03_pLND_r02,0.875,94.90601439703079,london,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
234,w0011_s03_pLND_r03,0.8068181818181819,89.48689972270618,london,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
235,w0011_s03_pPHR_r01,1.0,99.21267645699638,phrase,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
236,w0011_s03_pPHR_r02,0.8571428571428572,95.88245500837054,phrase,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
237,w0011_s03_pPHR_r03,1.0,98.20021602085659,phrase,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
238,w0011_s03_pWOZ_r01,0.9090909090909091,96.13358130383847,woz,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
239,w0011_s03_pWOZ_r02,0.9242424242424242,95.39466832289055,woz,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
240,w0011_s03_pWOZ_r03,0.803030303030303,93.90175902843475,woz,11,18-24,male,right,True,midwest,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
241,w0012_s01_pLND_r01,0.8522727272727273,92.25473824466567,london,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
242,w0012_s01_pLND_r02,0.6931818181818181,93.86404037475586,london,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
243,w0012_s01_pLND_r03,0.875,93.62270452862694,london,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
244,w0012_s01_pPHR_r01,0.9285714285714286,96.17493602207729,phrase,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
245,w0012_s01_pPHR_r02,1.0,98.64469964163644,phrase,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
246,w0012_s01_pWOZ_r01,0.8787878787878788,96.37729899088542,woz,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
247,w0012_s01_pWOZ_r02,0.8636363636363636,94.7465379914241,woz,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
248,w0012_s01_pWOZ_r03,0.9242424242424242,97.09176721145857,woz,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
249,w0012_s02_pLND_r01,0.8409090909090909,93.95592144236845,london,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
250,w0012_s02_pLND_r02,0.8295454545454546,94.34589559381658,london,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
251,w0012_s02_pLND_r03,0.9545454545454546,96.3772236615762,london,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
252,w0012_s02_pPHR_r01,0.9285714285714286,94.55012730189732,phrase,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
253,w0012_s02_pPHR_r02,0.7857142857142857,94.33297729492188,phrase,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
254,w0012_s02_pPHR_r03,0.9285714285714286,95.72395924159459,phrase,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
255,w0012_s02_pWOZ_r01,0.8939393939393939,97.38463000397184,woz,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
256,w0012_s02_pWOZ_r02,0.8484848484848485,95.81045190025779,woz,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
257,w0012_s02_pWOZ_r03,0.9393939393939394,97.2910473382295,woz,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
258,w0012_s03_pLND_r01,0.875,94.65370330810546,london,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
259,w0012_s03_pLND_r02,0.8522727272727273,94.21062370749081,london,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
260,w0012_s03_pLND_r03,0.8977272727272727,95.43355573766372,london,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
261,w0012_s03_pPHR_r01,1.0,97.96020453316825,phrase,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
262,w0012_s03_pPHR_r02,0.8571428571428572,93.73052324567523,phrase,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
263,w0012_s03_pPHR_r03,0.9285714285714286,97.50163432529995,phrase,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
264,w0012_s03_pWOZ_r01,0.9090909090909091,96.18778715271881,woz,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
265,w0012_s03_pWOZ_r02,0.9545454545454546,98.13738505045573,woz,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
266,w0012_s03_pWOZ_r03,0.9696969696969697,97.55693589395551,woz,12,18-24,male,right,True,northeast,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
267,w0013_s01_pLND_r01,0.8068181818181819,90.19687581062317,london,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
268,w0013_s01_pLND_r02,0.8522727272727273,93.49636840820312,london,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
269,w0013_s01_pLND_r03,0.8409090909090909,96.50965297923369,london,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
270,w0013_s01_pPHR_r01,0.9285714285714286,97.11537497384208,phrase,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
271,w0013_s01_pPHR_r02,1.0,97.99298422677177,phrase,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
272,w0013_s01_pPHR_r03,0.9285714285714286,98.41195951189313,phrase,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
273,w0013_s01_pWOZ_r01,0.8636363636363636,93.73785434552093,woz,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
274,w0013_s01_pWOZ_r02,0.8181818181818181,94.89688121738719,woz,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
275,w0013_s01_pWOZ_r03,0.8636363636363636,95.7433158532897,woz,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
276,w0013_s02_pLND_r01,0.8636363636363636,94.50010914522059,london,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
277,w0013_s02_pLND_r02,0.8977272727272727,93.34892820470473,london,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
278,w0013_s02_pLND_r03,0.8522727272727273,94.28027882295497,london,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
279,w0013_s02_pPHR_r01,0.9285714285714286,96.791259765625,phrase,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
280,w0013_s02_pPHR_r02,0.9285714285714286,97.53297914777484,phrase,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
281,w0013_s02_pPHR_r03,1.0,98.82931736537388,phrase,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
282,w0013_s02_pWOZ_r01,0.8484848484848485,95.75062270662677,woz,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
283,w0013_s02_pWOZ_r02,0.8484848484848485,96.32115230275623,woz,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
284,w0013_s02_pWOZ_r03,0.8484848484848485,96.51418326882755,woz,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
285,w0013_s03_pLND_r01,0.8409090909090909,93.1873779296875,london,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
286,w0013_s03_pLND_r02,0.875,91.59174445579792,london,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
287,w0013_s03_pLND_r03,0.8068181818181819,91.28158744363223,london,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
288,w0013_s03_pPHR_r01,1.0,97.96935108729771,phrase,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
289,w0013_s03_pPHR_r02,0.9285714285714286,98.92186846051898,phrase,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
290,w0013_s03_pPHR_r03,0.9285714285714286,93.94836071559361,phrase,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
291,w0013_s03_pWOZ_r01,0.803030303030303,96.84101233762853,woz,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
292,w0013_s03_pWOZ_r02,0.8484848484848485,95.9550074970021,woz,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
293,w0013_s03_pWOZ_r03,0.803030303030303,94.65472487247351,woz,13,61+,female,right,False,,0.0,lateevening,32.0,earlyevening,59.0,earlyafternoon
294,w0015_s01_pLND_r01,0.8636363636363636,93.87165931175495,london,15,41-60,female,right,True,midwest,0.0,lateevening,39.0,earlymorning,78.0,lateafternoon
295,w0015_s01_pLND_r02,0.8522727272727273,94.07203356424968,london,15,41-60,female,right,True,midwest,0.0,lateevening,39.0,earlymorning,78.0,lateafternoon
296,w0015_s01_pLND_r03,0.9204545454545454,91.85834412242092,london,15,41-60,female,right,True,midwest,0.0,lateevening,39.0,earlymorning,78.0,lateafternoon
297,w0015_s01_pPHR_r01,1.0,98.64243752615792,phrase,15,41-60,female,right,True,midwest,0.0,lateevening,39.0,earlymorning,78.0,lateafternoon
